siteid,name,f_name,street_address,f_addr,city,state,zipcode,county_name,phone,toll_free,fax,email,website,hours,live_chat_url,latitude,longitude,is_mobile
3322,center for career and technology academy mobile wic center,aaacccdeeeefghlmnooorrrtyy,2851 Grant Ave,1258agnrt,el paso,tx,79930,el paso,915-212-4942,NA,--,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.7793782,-106.4714563,NO
3316,project vida mobile wic center,adeijoprv,3612 Pera Ave,1236aepr,el paso,tx,79905,el paso,915-212-4942,NA,--,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.77205,-106.45038,NO
3323,homeless shelter mobile wic center,eeehhllmosss,Salvation Army 4300 E Paisano,0034aaaaaiilnnoopsstvy,el paso,tx,79905,el paso,915-212-4942,NA,915-771-5873,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.76653,-106.44042,NO
3314,pershing wic center,eghinprs,3707 Pershing Drive,0377eghinprs,el paso,tx,79903,el paso,915-212-4942,NA,915-566-6569,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.78802,-106.44989,NO
3304,sunrise wic center,einrssu,8500 Dyer St Suite 54,004558dery,el paso,tx,79904,el paso,915-212-4942,NA,915-757-2843,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.8582,-106.43386,NO
3303,ysleta wic center,aelsty,110 Candelaria St,011aaceilr,el paso,tx,79907,el paso,915-212-4942,NA,915-860-9845,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.69149,-106.32558,NO
3308,gate way wic center,aegt,"10821 Gateway West, Suite 200",00011228aegt,el paso,tx,79935,el paso,915-212-4942,NA,915-592-1605,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.749017,-106.337762,NO
3336,americas wic center,aaceimrs,10039 North Loop,00139loop,el paso,tx,79927,el paso,915-212-4942,NA,915-860-0834,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.67295,-106.28429,NO
3302,lee trevino wic center,eeeilnortv,1840 Lee Trevino Dr Suite 201,0011248eeeilnortv,el paso,tx,79935,el paso,915-212-4942,NA,915-592-3124,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.76666,-106.31872,NO
3334,george dieter mobile wic center,deeeggior,1757 George Dieter Suite 109-1,01115779deeeggior,el paso,tx,79936,el paso,915-212-4942,NA,915-594-3056,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.76346,-106.30258,NO
3305,westside wic center,deisw,5195 Mace St,1559acem,el paso,tx,79932,el paso,915-212-4942,NA,915-585-2253,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.84951,-106.5807,NO
3326,sparks mobile wic center,ss,106 Peyton,016enopty,horizon city,tx,79928,el paso,915-212-4942,NA,--,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.6824,-106.24092,NO
3318,horizon mobile wic center,hinoorz,15371 Kentwood Ave,11357deknootw,horizon city,tx,79928,el paso,915-212-4942,NA,--,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.6542949,-106.136966,NO
3315,montana vista wic center,aaaimnnotv,14612 Gregg Dr,11246egggr,el paso,tx,79938,el paso,915-212-4942,NA,915-921-0950,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.79769,-106.16867,NO
